N-UFCUA,-0.0201986567394181,20140223212514
N-8HOVD,1.7957714932924864,20140223212544
N-6PFYW,-2.132779733604262,20140223212544
N-2GWON,0.735113693353439,20140223212544
N-UFCUA,-2.392573680648625,20140223212544
N-6PFYW,0.328421926228849,20140223212614
N-8HOVD,0.03608861108484099,20140223212614
N-2GWON,1.1698214167859666,20140223212614
N-UFCUA,-0.4855378337513833,20140223212614
N-6PFYW,0.8985951014509413,20140223212644
N-8HOVD,-0.4454344214515126,20140223212644
N-2GWON,1.736138310220389,20140223212644
N-UFCUA,-0.5927161451126804,20140223212644
N-6PFYW,-0.7630433782710255,20140223212714
N-8HOVD,0.6653460502167556,20140223212714
N-2GWON,-0.16253335841113617,20140223212714
N-UFCUA,1.6772279624119524,20140223212714
N-6PFYW,0.537743904281574,20140223212744
N-8HOVD,0.057805208256404575,20140223212744
N-2GWON,0.5168278284731554,20140223212744
N-UFCUA,-0.9100981574404702,20140223212744
N-8HOVD,0.1621957030349668,20140223212814
N-6PFYW,1.2041903551346558,20140223212814
N-2GWON,-0.06257470005915605,20140223212814
N-UFCUA,-0.13145884826819362,20140223212814
N-6PFYW,1.330308357505916,20140228055629
N-8HOVD,-0.5500302600867544,20140228055629
N-UFCUA,0.6508654771028703,20140228055629
N-2GWON,0.35476997013917105,20140228055629
N-UFCUA,0.3300744264446781,20140228055659
N-2GWON,1.4639455209412815,20140228055659
N-8HOVD,1.2045650738888767,20140228055659
N-6PFYW,-1.1146168543920258,20140228055659
N-UFCUA,0.5359866839037735,20140228055729
N-2GWON,1.1431802573074659,20140228055729
N-8HOVD,-2.3811913708144257,20140228055729
N-6PFYW,-0.04059202277155102,20140228055729
N-UFCUA,0.060662596887753564,20140228055759
N-2GWON,-0.3230267545131869,20140228055759
N-8HOVD,1.0507613774768843,20140228055759
N-6PFYW,0.6964180267552501,20140228055759
N-2GWON,2.273066056387404,20140228055829
N-UFCUA,-1.2943641323163337,20140228055829
N-8HOVD,0.3224784905381668,20140228055829
N-6PFYW,-0.5899202425723179,20140228055829
N-2GWON,-0.3156492761730371,20140228055859
N-UFCUA,0.26901274441235506,20140228055859
N-8HOVD,-0.8069026680010811,20140228055859
N-6PFYW,-0.5243573748407391,20140228055859
N-UFCUA,-0.0839397805676656,20140228055929
N-2GWON,-1.533425955012672,20140228055929
N-6PFYW,0.23042930759976243,20140228055929
N-8HOVD,0.6229405582392168,20140228055929
N-2GWON,0.16115394116459023,20140228055959
N-UFCUA,-0.39940556086845086,20140228055959
N-8HOVD,0.8837050312161041,20140228055959
N-6PFYW,0.7538551904252118,20140228055959
N-2GWON,-0.25205675937716887,20140228060029
N-8HOVD,-1.2367427935934519,20140228060029
N-6PFYW,1.84265625039953,20140228060029
N-UFCUA,1.5087393570071805,20140228060029
N-2GWON,1.650940084612211,20140228060059
N-8HOVD,0.9039071143101113,20140228060059
N-6PFYW,0.8255307307151453,20140228060059
N-UFCUA,-1.0080512411694957,20140228060059
N-2GWON,1.6143385648867732,20140228060129
N-8HOVD,1.1466087849438007,20140228060129
N-6PFYW,-0.16222463236604417,20140228060129
N-UFCUA,1.189397930112953,20140228060129
N-2GWON,-0.8158762380824989,20140228060159
N-8HOVD,-0.03466535247010556,20140228060159
N-6PFYW,0.2805935808352044,20140228060159
N-UFCUA,-1.1106884888135693,20140228060159
N-8HOVD,-0.08005122616769353,20140228060229
N-2GWON,0.25181545667910893,20140228060229
N-6PFYW,0.6687662917692522,20140228060229
N-UFCUA,-0.23504269056143298,20140228060229
N-8HOVD,-0.632888357407633,20140228060259
N-2GWON,-0.3268637860614857,20140228060259
N-UFCUA,-1.21759899311448,20140228060259
N-6PFYW,-1.0148803848308017,20140228060259
N-8HOVD,2.524403146226151,20140228060329
N-2GWON,1.4099659903055648,20140228060329
N-UFCUA,0.44004572651654467,20140228060329
N-6PFYW,0.2531503451211267,20140228060329
N-8HOVD,-1.3800173265915832,20140228060359
N-2GWON,0.1048138162599922,20140228060359
N-UFCUA,1.0407795092094694,20140228060359
N-6PFYW,-1.292221470551872,20140228060359
N-8HOVD,-1.205621931797352,20140228060429
N-2GWON,0.8009208395542644,20140228060429
N-6PFYW,-2.394126408313576,20140228060429
N-UFCUA,-0.4343189785529416,20140228060429
N-8HOVD,-0.5502591676459707,20140228060459
N-2GWON,1.110453716955135,20140228060459
N-6PFYW,0.47420632228207743,20140228060459
N-UFCUA,-0.5064604926242784,20140228060459
N-8HOVD,-0.6168023129633732,20140228060529
N-2GWON,0.9326493745134298,20140228060529
N-UFCUA,-0.06097038807923893,20140228060529
N-6PFYW,1.3967259186130896,20140228060529
N-8HOVD,0.6565203401850211,20140228060559
N-2GWON,0.797708363173617,20140228060559
N-6PFYW,-0.2102920229713086,20140228060559
N-UFCUA,0.01384440302378832,20140228060559
N-8HOVD,0.6891580378873395,20140228060629
N-2GWON,0.31151758366484106,20140228060629
N-6PFYW,0.11814022182816848,20140228060629
N-UFCUA,0.8224154053872497,20140228060629
N-8HOVD,0.786157441022873,20140228060659
N-2GWON,0.0641420590038641,20140228060659
N-6PFYW,-0.8385970164045033,20140228060659
N-UFCUA,1.4276358195830585,20140228060659
N-8HOVD,-1.2137950042497925,20140228060729
N-2GWON,0.4917037859767485,20140228060729
N-UFCUA,-0.40254407228821215,20140228060729
N-6PFYW,1.7302411423634947,20140228060729
N-8HOVD,1.0513280829104772,20140228060759
N-2GWON,-0.15001177050493378,20140228060759
N-UFCUA,-0.7219693610750526,20140228060759
N-6PFYW,-1.907722479139473,20140228060759
N-8HOVD,-2.140178158441766,20140228060829
N-2GWON,0.6952150377116901,20140228060829
N-UFCUA,-0.1880884896244985,20140228060829
N-6PFYW,-0.13826200935975372,20140228060829
N-8HOVD,-0.0654575187951784,20140228060859
N-2GWON,-1.5758345195889383,20140228060859
N-UFCUA,2.224491219427659,20140228060859
N-6PFYW,0.2382270273282317,20140228060859
N-8HOVD,0.6949366599225756,20140228060929
N-2GWON,0.5212834973415721,20140228060929
N-UFCUA,0.7282436162508575,20140228060929
N-6PFYW,0.3691534795898047,20140228060929
N-8HOVD,-0.7938844745534096,20140228060959
N-2GWON,-0.3396994362382528,20140228060959
N-UFCUA,-0.3812091449907809,20140228060959
N-6PFYW,-1.973772649497131,20140228060959
N-8HOVD,0.336905368994675,20140228061029
N-2GWON,0.026803322645508495,20140228061029
N-UFCUA,0.41648927860448554,20140228061029
N-6PFYW,2.1743547778473507,20140228061029
N-8HOVD,-1.2334016493573772,20140228061059
N-2GWON,-1.0624129774260689,20140228061059
N-UFCUA,-0.4864256864889091,20140228061059
N-6PFYW,-1.3801544208490224,20140228061059
N-8HOVD,-0.17746275543653964,20140228061129
N-2GWON,0.7273984150227082,20140228061129
N-UFCUA,0.9813309108219015,20140228061129
N-6PFYW,-0.7521172969277394,20140228061129
N-8HOVD,2.230446511388459,20140228061159
N-2GWON,-0.5063678816733987,20140228061159
N-6PFYW,-0.5525505774176266,20140228061159
N-UFCUA,1.2104475035154323,20140228061159
N-8HOVD,-1.0752111907553497,20140228061229
N-2GWON,-1.4049707144906372,20140228061229
N-6PFYW,-0.012058648590846287,20140228061229
N-UFCUA,-1.0200147738241572,20140228061229
N-8HOVD,-0.27219807218763714,20140228061259
N-2GWON,0.2979215693480245,20140228061259
N-6PFYW,-0.7558241521945166,20140228061259
N-UFCUA,0.09966712905507934,20140228061259
N-8HOVD,-0.02448943389779642,20140228061329
N-2GWON,0.5830664177830392,20140228061329
N-6PFYW,2.1814145958299798,20140228061329
N-UFCUA,-1.7190388750156558,20140228061329
N-8HOVD,1.073278763816493,20140228061359
N-6PFYW,0.7878933350891517,20140228061359
N-UFCUA,-2.6264219772288637,20140228061359
N-2GWON,-0.34966261118112957,20140228061359
